-46.5, -16.5, 100
-46.5, -18.5, 100
-46.5, -20.5, 100
-46.5, -22.5, 100
-46.5, -24.5, 100
-46.5, -26.5, 100
-46.5, -28.5, 100
-46.5, -30.5, 100
-46.5, -32.5, 100
-46.5, -34.5, 100
-46.5, -36.5, 100
-46.5, -38.5, 100
-46.5, -40.5, 100
-46.5, -42.5, 100
-46.5, -44.5, 100
-46.5, -46.5, 100
-48, -47, 100
-50, -47, 100
-52, -47, 100
-54, -47, 100
-56, -47, 100
-58, -47, 100
-60, -47, 100
-62, -47, 100
-64, -47, 100
-66, -47, 100
-68, -47, 100
-70, -47, 100
-68, -47, 100
-66, -47, 100
-64, -47, 100
-62, -47, 100
-60, -47, 100
-58, -47, 100
-56, -47, 100
-54, -47, 100
-52, -47, 100
-50, -47, 100
-48, -47, 100
-46, -47, 100
-44, -47, 100
-42, -47, 100
-40, -47, 100
-39, -46, 100
-39, -44, 100
-39, -42, 100
-39, -40, 100
-39, -38, 100
-39, -36, 100
-39, -34, 100
-39, -32, 100
-39, -30, 100
-39, -28, 100
-39, -26, 100
-39, -24, 100
-39, -22, 100
-39, -20, 100
-39, -18, 100
-39, -16, 100
-39, -14, 100
-39, -12, 100
-39, -10, 100
-39, -8, 100
-39, -6, 100
-39, -4, 100
-39, -2, 100
-39, 0, 100
-39, 2, 100
-39, 4, 100
-39, 6, 100
-39, 8, 100
-39, 10, 100
-39, 12, 100
-39, 14, 100
-39, 16, 100
-39, 18, 100
-39, 20, 100
-39, 22, 100
-39, 24, 100
-39, 26, 100
-39, 28, 100
-39, 30, 100
-39, 32, 100
-39, 34, 100
-39, 36, 100
-39, 38, 100
-39, 40, 100
-39, 42, 100
-39, 44, 100
-39, 46, 100
-38, 47, 100
-36, 47, 100
-34, 47, 100
-32, 47, 100
-30, 47, 100
-28, 47, 100
-26, 47, 100
-24, 47, 100
-22, 47, 100
-20, 47, 100
-22, 47, 100
-24, 47, 100
-26, 47, 100
-28, 47, 100
-30, 47, 100
-32, 47, 100
-34, 47, 100
-36, 47, 100
-38, 47, 100
-40, 47, 100
-42, 47, 100
-44, 47, 100
-46, 47, 100
-48, 47, 100
-50, 47, 100
-52, 47, 100
-54, 47, 100
-56, 47, 100
-58, 47, 100
-60, 47, 100
-62, 47, 100
-64, 47, 100
-66, 47, 100
-68, 47, 100
-70, 47, 100
-68, 47, 100
-66, 47, 100
-64, 47, 100
-62, 47, 100
-60, 47, 100
-58, 47, 100
-56, 47, 100
-54, 47, 100
-52, 47, 100
-50, 47, 100
-48, 47, 100
-46, 47, 100
-44, 47, 100
-42, 47, 100
-40, 47, 100
-39, 48, 100
-39, 50, 100
-39, 52, 100
-39, 54, 100
-39, 56, 100
-39, 58, 100
-37, 58, 100
-35, 58, 100
-33, 58, 100
-31, 58, 100
-29, 58, 100
-27, 58, 100
-25, 58, 100
-23, 58, 100
-21, 58, 100
-19, 58, 100
-17, 58, 100
-15, 58, 100
-13, 58, 100
-11, 58, 100
-9, 58, 100
-7, 58, 100
-5, 58, 100
-3, 58, 100
-1, 58, 100
1, 58, 100
3, 58, 100
5, 58, 100
7, 58, 100
9, 58, 100
11, 58, 100
13, 58, 100
15, 58, 100
17, 58, 100
19, 58, 100
21, 58, 100
23, 58, 100
25, 58, 100
27, 58, 100
29, 58, 100
31, 58, 100
33, 58, 100
35, 58, 100
37, 58, 100
39, 58, 100
39, 56, 100
39, 54, 100
39, 52, 100
39, 50, 100
39, 48, 100
39, 46, 100
39, 44, 100
40, 43, 100
42, 43, 100
44, 43, 100
46, 43, 100
48, 43, 100
50, 43, 100
52, 43, 100
54, 43, 100
56, 43, 100
58, 43, 100
60, 43, 100
62, 43, 100
64, 43, 100
66, 43, 100
68, 43, 100
70, 43, 100
68, 43, 100
66, 43, 100
64, 43, 100
62, 43, 100
60, 43, 100
58, 43, 100
56, 43, 100
54, 43, 100
52, 43, 100
50, 43, 100
48, 43, 100
46, 43, 100
44, 43, 100
42, 43, 100
40, 43, 100
39, 42, 100
39, 40, 100
39, 38, 100
39, 36, 100
39, 34, 100
39, 32, 100
39, 30, 100
39, 28, 100
39, 26, 100
39, 24, 100
39, 22, 100
39, 20, 100
39, 18, 100
39, 16, 100
39, 14, 100
39, 12, 100
39, 10, 100
39, 8, 100
39, 6, 100
39, 4, 100
39, 2, 100
39, 0, 100
39, -2, 100
39, -4, 100
39, -6, 100
39, -8, 100
39, -10, 100
39, -12, 100
39, -14, 100
39, -16, 100
39, -18, 100
39, -20, 100
39, -22, 100
39, -24, 100
39, -26, 100
39, -28, 100
39, -30, 100
39, -32, 100
39, -34, 100
39, -36, 100
39, -38, 100
39, -40, 100
39, -42, 100
39, -44, 100
39, -46, 100
39, -48, 100
39, -50, 100
40, -51, 100
42, -51, 100
44, -51, 100
46, -51, 100
48, -51, 100
50, -51, 100
52, -51, 100
54, -51, 100
56, -51, 100
58, -51, 100
60, -51, 100
62, -51, 100
64, -51, 100
66, -51, 100
68, -51, 100
70, -51, 100
68, -51, 100
66, -51, 100
64, -51, 100
62, -51, 100
60, -51, 100
58, -51, 100
56, -51, 100
54, -51, 100
52, -51, 100
50, -51, 100
48, -51, 100
46, -51, 100
44, -51, 100
42, -51, 100
40, -51, 100
38, -51, 100
36, -51, 100
34, -51, 100
32, -51, 100
30, -51, 100
28, -51, 100
26, -51, 100
24, -51, 100
22, -51, 100
20, -51, 100
21.963, -50.619, 99.164
23.926, -50.236, 99.014
25.886, -49.835, 99.014
27.844, -49.429, 98.833
29.799, -49.007, 98.833
31.751, -48.572, 98.614
33.7, -48.125, 98.614
35.644, -47.654, 98.347
37.584, -47.169, 98.021
39.52, -46.665, 98.021
41.447, -46.13, 97.622
43.367, -45.569, 97.132
45.277, -44.978, 96.529
47.176, -44.351, 95.787
49.06, -43.68, 94.874
50.924, -42.955, 93.085
52.762, -42.166, 90.316
54.564, -41.3, 87.459
56.32, -40.344, 84.505
58, -39.26, 81.446
59.581, -38.037, 78.266
60.993, -36.622, 74.953
62.175, -35.012, 71.488
63.045, -33.214, 73.452
63.595, -31.294, 79.148
63.875, -29.315, 86.013
63.97, -27.318, 95.429
63.973, -25.318, 95.057
63.959, -23.318, 92.346
63.985, -21.318, 89.553
64.09, -19.321, 86.671
64.257, -17.328, 83.689
64.406, -15.334, 80.597
64.524, -13.337, 77.381
64.594, -11.339, 74.026
64.593, -9.339, 70.512
64.506, -7.341, 66.813
64.367, -5.346, 62.897
64.234, -3.35, 58.719
64.131, -1.353, 54.222
64.059, 0.646, 49.315
64.014, 2.645, 43.863
63.989, 4.645, 37.63
63.982, 6.645, 30.133
63.989, 8.645, 20
64, 10, 0
64, 10, 0
64.16, 29.999, 0
endData
127
100
200
-46.5, -16.5, -46.5, -31.75, -46.5, -31.75, -46.5, -47
-46.5, -47, -58.25, -47, -58.25, -47, -70, -47
-70, -47, -54.5, -47, -54.5, -47, -39, -47
